cp	hex	char	name	category	eaw	cells	block	ghostty	used_face	packed_scale	packed_class	packed_density	packed_overflow_cells	packed_ink_width_cells	packed_raster	roomy_scale	roomy_class	roomy_density	roomy_overflow_cells	roomy_ink_width_cells	roomy_raster
53003	U+CF0B	켋	HANGUL SYLLABLE KELB	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2571	0.0000	1.5676	.rasters/4x/packed/cf/cf0b.png	1.0000	wide	0.2571	0.0000	1.5676	.rasters/4x/roomy/cf/cf0b.png
53004	U+CF0C	켌	HANGUL SYLLABLE KELS	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2355	0.0000	1.5946	.rasters/4x/packed/cf/cf0c.png	1.0000	wide	0.2355	0.0000	1.5946	.rasters/4x/roomy/cf/cf0c.png
53005	U+CF0D	켍	HANGUL SYLLABLE KELT	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2624	0.0000	1.5676	.rasters/4x/packed/cf/cf0d.png	1.0000	wide	0.2624	0.0000	1.5676	.rasters/4x/roomy/cf/cf0d.png
53006	U+CF0E	켎	HANGUL SYLLABLE KELP	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2561	0.0000	1.5676	.rasters/4x/packed/cf/cf0e.png	1.0000	wide	0.2561	0.0000	1.5676	.rasters/4x/roomy/cf/cf0e.png
53007	U+CF0F	켏	HANGUL SYLLABLE KELH	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2516	0.0000	1.5676	.rasters/4x/packed/cf/cf0f.png	1.0000	wide	0.2516	0.0000	1.5676	.rasters/4x/roomy/cf/cf0f.png
53008	U+CF10	켐	HANGUL SYLLABLE KEM	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2337	0.0000	1.5676	.rasters/4x/packed/cf/cf10.png	1.0000	wide	0.2337	0.0000	1.5676	.rasters/4x/roomy/cf/cf10.png
53009	U+CF11	켑	HANGUL SYLLABLE KEB	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2338	0.0000	1.5676	.rasters/4x/packed/cf/cf11.png	1.0000	wide	0.2338	0.0000	1.5676	.rasters/4x/roomy/cf/cf11.png
53010	U+CF12	켒	HANGUL SYLLABLE KEBS	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2319	0.0000	1.5946	.rasters/4x/packed/cf/cf12.png	1.0000	wide	0.2319	0.0000	1.5946	.rasters/4x/roomy/cf/cf12.png
53011	U+CF13	켓	HANGUL SYLLABLE KES	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.1962	0.0000	1.6216	.rasters/4x/packed/cf/cf13.png	1.0000	wide	0.1962	0.0000	1.6216	.rasters/4x/roomy/cf/cf13.png
53012	U+CF14	켔	HANGUL SYLLABLE KESS	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2106	0.0000	1.6216	.rasters/4x/packed/cf/cf14.png	1.0000	wide	0.2106	0.0000	1.6216	.rasters/4x/roomy/cf/cf14.png
53013	U+CF15	켕	HANGUL SYLLABLE KENG	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2251	0.0000	1.5946	.rasters/4x/packed/cf/cf15.png	1.0000	wide	0.2251	0.0000	1.5946	.rasters/4x/roomy/cf/cf15.png
53014	U+CF16	켖	HANGUL SYLLABLE KEJ	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2270	0.0000	1.6216	.rasters/4x/packed/cf/cf16.png	1.0000	wide	0.2270	0.0000	1.6216	.rasters/4x/roomy/cf/cf16.png
53015	U+CF17	켗	HANGUL SYLLABLE KEC	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2297	0.0000	1.6216	.rasters/4x/packed/cf/cf17.png	1.0000	wide	0.2297	0.0000	1.6216	.rasters/4x/roomy/cf/cf17.png
53016	U+CF18	켘	HANGUL SYLLABLE KEK	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2206	0.0000	1.5676	.rasters/4x/packed/cf/cf18.png	1.0000	wide	0.2206	0.0000	1.5676	.rasters/4x/roomy/cf/cf18.png
53017	U+CF19	켙	HANGUL SYLLABLE KET	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2532	0.0000	1.5946	.rasters/4x/packed/cf/cf19.png	1.0000	wide	0.2532	0.0000	1.5946	.rasters/4x/roomy/cf/cf19.png
53018	U+CF1A	켚	HANGUL SYLLABLE KEP	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2320	0.0000	1.6216	.rasters/4x/packed/cf/cf1a.png	1.0000	wide	0.2320	0.0000	1.6216	.rasters/4x/roomy/cf/cf1a.png
53019	U+CF1B	켛	HANGUL SYLLABLE KEH	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2309	0.0000	1.5676	.rasters/4x/packed/cf/cf1b.png	1.0000	wide	0.2309	0.0000	1.5676	.rasters/4x/roomy/cf/cf1b.png
53020	U+CF1C	켜	HANGUL SYLLABLE KYEO	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.1594	0.0000	1.5135	.rasters/4x/packed/cf/cf1c.png	1.0000	wide	0.1594	0.0000	1.5135	.rasters/4x/roomy/cf/cf1c.png
53021	U+CF1D	켝	HANGUL SYLLABLE KYEOG	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.1818	0.0000	1.5676	.rasters/4x/packed/cf/cf1d.png	1.0000	wide	0.1818	0.0000	1.5676	.rasters/4x/roomy/cf/cf1d.png
53022	U+CF1E	켞	HANGUL SYLLABLE KYEOGG	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.1993	0.0000	1.5676	.rasters/4x/packed/cf/cf1e.png	1.0000	wide	0.1993	0.0000	1.5676	.rasters/4x/roomy/cf/cf1e.png
53023	U+CF1F	켟	HANGUL SYLLABLE KYEOGS	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.1996	0.0000	1.6216	.rasters/4x/packed/cf/cf1f.png	1.0000	wide	0.1996	0.0000	1.6216	.rasters/4x/roomy/cf/cf1f.png
53024	U+CF20	켠	HANGUL SYLLABLE KYEON	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.1910	0.0000	1.5676	.rasters/4x/packed/cf/cf20.png	1.0000	wide	0.1910	0.0000	1.5676	.rasters/4x/roomy/cf/cf20.png
53025	U+CF21	켡	HANGUL SYLLABLE KYEONJ	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2132	0.0000	1.5946	.rasters/4x/packed/cf/cf21.png	1.0000	wide	0.2132	0.0000	1.5946	.rasters/4x/roomy/cf/cf21.png
53026	U+CF22	켢	HANGUL SYLLABLE KYEONH	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2194	0.0000	1.5676	.rasters/4x/packed/cf/cf22.png	1.0000	wide	0.2194	0.0000	1.5676	.rasters/4x/roomy/cf/cf22.png
53027	U+CF23	켣	HANGUL SYLLABLE KYEOD	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2140	0.0000	1.5946	.rasters/4x/packed/cf/cf23.png	1.0000	wide	0.2140	0.0000	1.5946	.rasters/4x/roomy/cf/cf23.png
53028	U+CF24	켤	HANGUL SYLLABLE KYEOL	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2451	0.0000	1.5946	.rasters/4x/packed/cf/cf24.png	1.0000	wide	0.2451	0.0000	1.5946	.rasters/4x/roomy/cf/cf24.png
53029	U+CF25	켥	HANGUL SYLLABLE KYEOLG	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2253	0.0000	1.5676	.rasters/4x/packed/cf/cf25.png	1.0000	wide	0.2253	0.0000	1.5676	.rasters/4x/roomy/cf/cf25.png
53030	U+CF26	켦	HANGUL SYLLABLE KYEOLM	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2477	0.0000	1.5676	.rasters/4x/packed/cf/cf26.png	1.0000	wide	0.2477	0.0000	1.5676	.rasters/4x/roomy/cf/cf26.png
53031	U+CF27	켧	HANGUL SYLLABLE KYEOLB	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2468	0.0000	1.5676	.rasters/4x/packed/cf/cf27.png	1.0000	wide	0.2468	0.0000	1.5676	.rasters/4x/roomy/cf/cf27.png
53032	U+CF28	켨	HANGUL SYLLABLE KYEOLS	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2253	0.0000	1.5946	.rasters/4x/packed/cf/cf28.png	1.0000	wide	0.2253	0.0000	1.5946	.rasters/4x/roomy/cf/cf28.png
53033	U+CF29	켩	HANGUL SYLLABLE KYEOLT	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2521	0.0000	1.5676	.rasters/4x/packed/cf/cf29.png	1.0000	wide	0.2521	0.0000	1.5676	.rasters/4x/roomy/cf/cf29.png
53034	U+CF2A	켪	HANGUL SYLLABLE KYEOLP	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2458	0.0000	1.5676	.rasters/4x/packed/cf/cf2a.png	1.0000	wide	0.2458	0.0000	1.5676	.rasters/4x/roomy/cf/cf2a.png
53035	U+CF2B	켫	HANGUL SYLLABLE KYEOLH	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2414	0.0000	1.5676	.rasters/4x/packed/cf/cf2b.png	1.0000	wide	0.2414	0.0000	1.5676	.rasters/4x/roomy/cf/cf2b.png
53036	U+CF2C	켬	HANGUL SYLLABLE KYEOM	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2235	0.0000	1.5676	.rasters/4x/packed/cf/cf2c.png	1.0000	wide	0.2235	0.0000	1.5676	.rasters/4x/roomy/cf/cf2c.png
53037	U+CF2D	켭	HANGUL SYLLABLE KYEOB	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2235	0.0000	1.5676	.rasters/4x/packed/cf/cf2d.png	1.0000	wide	0.2235	0.0000	1.5676	.rasters/4x/roomy/cf/cf2d.png
53038	U+CF2E	켮	HANGUL SYLLABLE KYEOBS	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2216	0.0000	1.5946	.rasters/4x/packed/cf/cf2e.png	1.0000	wide	0.2216	0.0000	1.5946	.rasters/4x/roomy/cf/cf2e.png
53039	U+CF2F	켯	HANGUL SYLLABLE KYEOS	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.1860	0.0000	1.6216	.rasters/4x/packed/cf/cf2f.png	1.0000	wide	0.1860	0.0000	1.6216	.rasters/4x/roomy/cf/cf2f.png
53040	U+CF30	켰	HANGUL SYLLABLE KYEOSS	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2004	0.0000	1.6216	.rasters/4x/packed/cf/cf30.png	1.0000	wide	0.2004	0.0000	1.6216	.rasters/4x/roomy/cf/cf30.png
53041	U+CF31	켱	HANGUL SYLLABLE KYEONG	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2149	0.0000	1.5946	.rasters/4x/packed/cf/cf31.png	1.0000	wide	0.2149	0.0000	1.5946	.rasters/4x/roomy/cf/cf31.png
53042	U+CF32	켲	HANGUL SYLLABLE KYEOJ	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2168	0.0000	1.6216	.rasters/4x/packed/cf/cf32.png	1.0000	wide	0.2168	0.0000	1.6216	.rasters/4x/roomy/cf/cf32.png
53043	U+CF33	켳	HANGUL SYLLABLE KYEOC	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2195	0.0000	1.6216	.rasters/4x/packed/cf/cf33.png	1.0000	wide	0.2195	0.0000	1.6216	.rasters/4x/roomy/cf/cf33.png
53044	U+CF34	켴	HANGUL SYLLABLE KYEOK	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2103	0.0000	1.5676	.rasters/4x/packed/cf/cf34.png	1.0000	wide	0.2103	0.0000	1.5676	.rasters/4x/roomy/cf/cf34.png
53045	U+CF35	켵	HANGUL SYLLABLE KYEOT	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2430	0.0000	1.5946	.rasters/4x/packed/cf/cf35.png	1.0000	wide	0.2430	0.0000	1.5946	.rasters/4x/roomy/cf/cf35.png
53046	U+CF36	켶	HANGUL SYLLABLE KYEOP	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2218	0.0000	1.6216	.rasters/4x/packed/cf/cf36.png	1.0000	wide	0.2218	0.0000	1.6216	.rasters/4x/roomy/cf/cf36.png
53047	U+CF37	켷	HANGUL SYLLABLE KYEOH	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2206	0.0000	1.5676	.rasters/4x/packed/cf/cf37.png	1.0000	wide	0.2206	0.0000	1.5676	.rasters/4x/roomy/cf/cf37.png
53048	U+CF38	켸	HANGUL SYLLABLE KYE	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.1903	0.0000	1.5135	.rasters/4x/packed/cf/cf38.png	1.0000	wide	0.1903	0.0000	1.5135	.rasters/4x/roomy/cf/cf38.png
53049	U+CF39	켹	HANGUL SYLLABLE KYEG	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.1953	0.0000	1.5676	.rasters/4x/packed/cf/cf39.png	1.0000	wide	0.1953	0.0000	1.5676	.rasters/4x/roomy/cf/cf39.png
53050	U+CF3A	켺	HANGUL SYLLABLE KYEGG	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2127	0.0000	1.5676	.rasters/4x/packed/cf/cf3a.png	1.0000	wide	0.2127	0.0000	1.5676	.rasters/4x/roomy/cf/cf3a.png
53051	U+CF3B	켻	HANGUL SYLLABLE KYEGS	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2130	0.0000	1.6216	.rasters/4x/packed/cf/cf3b.png	1.0000	wide	0.2130	0.0000	1.6216	.rasters/4x/roomy/cf/cf3b.png
53052	U+CF3C	켼	HANGUL SYLLABLE KYEN	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2130	0.0000	1.5676	.rasters/4x/packed/cf/cf3c.png	1.0000	wide	0.2130	0.0000	1.5676	.rasters/4x/roomy/cf/cf3c.png
53053	U+CF3D	켽	HANGUL SYLLABLE KYENJ	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2266	0.0000	1.5946	.rasters/4x/packed/cf/cf3d.png	1.0000	wide	0.2266	0.0000	1.5946	.rasters/4x/roomy/cf/cf3d.png
53054	U+CF3E	켾	HANGUL SYLLABLE KYENH	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2328	0.0000	1.5676	.rasters/4x/packed/cf/cf3e.png	1.0000	wide	0.2328	0.0000	1.5676	.rasters/4x/roomy/cf/cf3e.png
53055	U+CF3F	켿	HANGUL SYLLABLE KYED	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2274	0.0000	1.5946	.rasters/4x/packed/cf/cf3f.png	1.0000	wide	0.2274	0.0000	1.5946	.rasters/4x/roomy/cf/cf3f.png
53056	U+CF40	콀	HANGUL SYLLABLE KYEL	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2585	0.0000	1.5946	.rasters/4x/packed/cf/cf40.png	1.0000	wide	0.2585	0.0000	1.5946	.rasters/4x/roomy/cf/cf40.png
53057	U+CF41	콁	HANGUL SYLLABLE KYELG	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2387	0.0000	1.5676	.rasters/4x/packed/cf/cf41.png	1.0000	wide	0.2387	0.0000	1.5676	.rasters/4x/roomy/cf/cf41.png
53058	U+CF42	콂	HANGUL SYLLABLE KYELM	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2612	0.0000	1.5676	.rasters/4x/packed/cf/cf42.png	1.0000	wide	0.2612	0.0000	1.5676	.rasters/4x/roomy/cf/cf42.png
53059	U+CF43	콃	HANGUL SYLLABLE KYELB	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2603	0.0000	1.5676	.rasters/4x/packed/cf/cf43.png	1.0000	wide	0.2603	0.0000	1.5676	.rasters/4x/roomy/cf/cf43.png
53060	U+CF44	콄	HANGUL SYLLABLE KYELS	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2387	0.0000	1.5946	.rasters/4x/packed/cf/cf44.png	1.0000	wide	0.2387	0.0000	1.5946	.rasters/4x/roomy/cf/cf44.png
53061	U+CF45	콅	HANGUL SYLLABLE KYELT	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2656	0.0000	1.5676	.rasters/4x/packed/cf/cf45.png	1.0000	wide	0.2656	0.0000	1.5676	.rasters/4x/roomy/cf/cf45.png
53062	U+CF46	콆	HANGUL SYLLABLE KYELP	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2593	0.0000	1.5676	.rasters/4x/packed/cf/cf46.png	1.0000	wide	0.2593	0.0000	1.5676	.rasters/4x/roomy/cf/cf46.png
53063	U+CF47	콇	HANGUL SYLLABLE KYELH	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2548	0.0000	1.5676	.rasters/4x/packed/cf/cf47.png	1.0000	wide	0.2548	0.0000	1.5676	.rasters/4x/roomy/cf/cf47.png
53064	U+CF48	콈	HANGUL SYLLABLE KYEM	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2369	0.0000	1.5676	.rasters/4x/packed/cf/cf48.png	1.0000	wide	0.2369	0.0000	1.5676	.rasters/4x/roomy/cf/cf48.png
53065	U+CF49	콉	HANGUL SYLLABLE KYEB	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2370	0.0000	1.5676	.rasters/4x/packed/cf/cf49.png	1.0000	wide	0.2370	0.0000	1.5676	.rasters/4x/roomy/cf/cf49.png
53066	U+CF4A	콊	HANGUL SYLLABLE KYEBS	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2351	0.0000	1.5946	.rasters/4x/packed/cf/cf4a.png	1.0000	wide	0.2351	0.0000	1.5946	.rasters/4x/roomy/cf/cf4a.png
53067	U+CF4B	콋	HANGUL SYLLABLE KYES	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.1994	0.0000	1.6216	.rasters/4x/packed/cf/cf4b.png	1.0000	wide	0.1994	0.0000	1.6216	.rasters/4x/roomy/cf/cf4b.png
53068	U+CF4C	콌	HANGUL SYLLABLE KYESS	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2138	0.0000	1.6216	.rasters/4x/packed/cf/cf4c.png	1.0000	wide	0.2138	0.0000	1.6216	.rasters/4x/roomy/cf/cf4c.png
53069	U+CF4D	콍	HANGUL SYLLABLE KYENG	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2283	0.0000	1.5946	.rasters/4x/packed/cf/cf4d.png	1.0000	wide	0.2283	0.0000	1.5946	.rasters/4x/roomy/cf/cf4d.png
53070	U+CF4E	콎	HANGUL SYLLABLE KYEJ	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2302	0.0000	1.6216	.rasters/4x/packed/cf/cf4e.png	1.0000	wide	0.2302	0.0000	1.6216	.rasters/4x/roomy/cf/cf4e.png
53071	U+CF4F	콏	HANGUL SYLLABLE KYEC	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2329	0.0000	1.6216	.rasters/4x/packed/cf/cf4f.png	1.0000	wide	0.2329	0.0000	1.6216	.rasters/4x/roomy/cf/cf4f.png
53072	U+CF50	콐	HANGUL SYLLABLE KYEK	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2238	0.0000	1.5676	.rasters/4x/packed/cf/cf50.png	1.0000	wide	0.2238	0.0000	1.5676	.rasters/4x/roomy/cf/cf50.png
53073	U+CF51	콑	HANGUL SYLLABLE KYET	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2564	0.0000	1.5946	.rasters/4x/packed/cf/cf51.png	1.0000	wide	0.2564	0.0000	1.5946	.rasters/4x/roomy/cf/cf51.png
53074	U+CF52	콒	HANGUL SYLLABLE KYEP	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2352	0.0000	1.6216	.rasters/4x/packed/cf/cf52.png	1.0000	wide	0.2352	0.0000	1.6216	.rasters/4x/roomy/cf/cf52.png
53075	U+CF53	콓	HANGUL SYLLABLE KYEH	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2341	0.0000	1.5676	.rasters/4x/packed/cf/cf53.png	1.0000	wide	0.2341	0.0000	1.5676	.rasters/4x/roomy/cf/cf53.png
53076	U+CF54	코	HANGUL SYLLABLE KO	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.1592	0.0000	1.6757	.rasters/4x/packed/cf/cf54.png	1.0000	wide	0.1592	0.0000	1.6757	.rasters/4x/roomy/cf/cf54.png
53077	U+CF55	콕	HANGUL SYLLABLE KOG	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.1844	0.0000	1.5676	.rasters/4x/packed/cf/cf55.png	1.0000	wide	0.1844	0.0000	1.5676	.rasters/4x/roomy/cf/cf55.png
53078	U+CF56	콖	HANGUL SYLLABLE KOGG	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2021	0.0000	1.5676	.rasters/4x/packed/cf/cf56.png	1.0000	wide	0.2021	0.0000	1.5676	.rasters/4x/roomy/cf/cf56.png
53079	U+CF57	콗	HANGUL SYLLABLE KOGS	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2023	0.0000	1.5676	.rasters/4x/packed/cf/cf57.png	1.0000	wide	0.2023	0.0000	1.5676	.rasters/4x/roomy/cf/cf57.png
53080	U+CF58	콘	HANGUL SYLLABLE KON	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.1870	0.0000	1.5676	.rasters/4x/packed/cf/cf58.png	1.0000	wide	0.1870	0.0000	1.5676	.rasters/4x/roomy/cf/cf58.png
53081	U+CF59	콙	HANGUL SYLLABLE KONJ	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2158	0.0000	1.5676	.rasters/4x/packed/cf/cf59.png	1.0000	wide	0.2158	0.0000	1.5676	.rasters/4x/roomy/cf/cf59.png
53082	U+CF5A	콚	HANGUL SYLLABLE KONH	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2217	0.0000	1.5676	.rasters/4x/packed/cf/cf5a.png	1.0000	wide	0.2217	0.0000	1.5676	.rasters/4x/roomy/cf/cf5a.png
53083	U+CF5B	콛	HANGUL SYLLABLE KOD	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2139	0.0000	1.5676	.rasters/4x/packed/cf/cf5b.png	1.0000	wide	0.2139	0.0000	1.5676	.rasters/4x/roomy/cf/cf5b.png
53084	U+CF5C	콜	HANGUL SYLLABLE KOL	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2452	0.0000	1.5676	.rasters/4x/packed/cf/cf5c.png	1.0000	wide	0.2452	0.0000	1.5676	.rasters/4x/roomy/cf/cf5c.png
53085	U+CF5D	콝	HANGUL SYLLABLE KOLG	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2278	0.0000	1.5676	.rasters/4x/packed/cf/cf5d.png	1.0000	wide	0.2278	0.0000	1.5676	.rasters/4x/roomy/cf/cf5d.png
53086	U+CF5E	콞	HANGUL SYLLABLE KOLM	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2472	0.0000	1.5676	.rasters/4x/packed/cf/cf5e.png	1.0000	wide	0.2472	0.0000	1.5676	.rasters/4x/roomy/cf/cf5e.png
53087	U+CF5F	콟	HANGUL SYLLABLE KOLB	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2466	0.0000	1.5676	.rasters/4x/packed/cf/cf5f.png	1.0000	wide	0.2466	0.0000	1.5676	.rasters/4x/roomy/cf/cf5f.png
53088	U+CF60	콠	HANGUL SYLLABLE KOLS	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2283	0.0000	1.5676	.rasters/4x/packed/cf/cf60.png	1.0000	wide	0.2283	0.0000	1.5676	.rasters/4x/roomy/cf/cf60.png
53089	U+CF61	콡	HANGUL SYLLABLE KOLT	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2547	0.0000	1.5676	.rasters/4x/packed/cf/cf61.png	1.0000	wide	0.2547	0.0000	1.5676	.rasters/4x/roomy/cf/cf61.png
53090	U+CF62	콢	HANGUL SYLLABLE KOLP	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2468	0.0000	1.5676	.rasters/4x/packed/cf/cf62.png	1.0000	wide	0.2468	0.0000	1.5676	.rasters/4x/roomy/cf/cf62.png
53091	U+CF63	콣	HANGUL SYLLABLE KOLH	Lo	W	2	Hangul Syllables	Arial Unicode MS	Arial Unicode MS	1.0000	wide	0.2436	0.0000	1.5676	.rasters/4x/packed/cf/cf63.png	1.0000	wide	0.2436	0.0000	1.5676	.rasters/4x/roomy/cf/cf63.png
